priref,lref,soort,url
310516,10899301,digital image,https://media.rkd.nl/iiif/10899301/full/max/0/default.jpg
310520,10899147,digital image,https://media.rkd.nl/iiif/10899147/full/max/0/default.jpg
310524,11102698,digital image,https://media.rkd.nl/iiif/11102698/full/max/0/default.jpg
310526,10899300,digital image,https://media.rkd.nl/iiif/10899300/full/max/0/default.jpg
310530,10899299,digital image,https://media.rkd.nl/iiif/10899299/full/max/0/default.jpg
310537,11058172,digital image,https://media.rkd.nl/iiif/11058172/full/max/0/default.jpg
310541,10904246,digital color photograph,https://media.rkd.nl/iiif/10904246/full/max/0/default.jpg
310543,10904248,digital color photograph,https://media.rkd.nl/iiif/10904248/full/max/0/default.jpg
310550,10899539,digital image,https://media.rkd.nl/iiif/10899539/full/max/0/default.jpg
310565,10898900,BD/Digital Collection,https://media.rkd.nl/iiif/10898900/full/max/0/default.jpg
310568,10900960,digital color photograph,https://media.rkd.nl/iiif/10900960/full/max/0/default.jpg
310568,10900961,digital color photograph,https://media.rkd.nl/iiif/10900961/full/max/0/default.jpg
310568,10900962,digital color photograph,https://media.rkd.nl/iiif/10900962/full/max/0/default.jpg
310581,10899544,BD/Digital Collection,https://media.rkd.nl/iiif/10899544/full/max/0/default.jpg
310621,11166722,digital image,https://media.rkd.nl/iiif/11166722/full/max/0/default.jpg
310629,10899176,digital image,https://media.rkd.nl/iiif/10899176/full/max/0/default.jpg
310629,10899177,old black-and-white photograph,https://media.rkd.nl/iiif/10899177/full/max/0/default.jpg
310630,10899204,color reproduction,https://media.rkd.nl/iiif/10899204/full/max/0/default.jpg
310631,10899208,digital image,https://media.rkd.nl/iiif/10899208/full/max/0/default.jpg
310632,10899238,digital image,https://media.rkd.nl/iiif/10899238/full/max/0/default.jpg
310633,10899122,digital image,https://media.rkd.nl/iiif/10899122/full/max/0/default.jpg
310634,10899226,digital image,https://media.rkd.nl/iiif/10899226/full/max/0/default.jpg
310635,10899239,digital image,https://media.rkd.nl/iiif/10899239/full/max/0/default.jpg
310637,10899241,digital image,https://media.rkd.nl/iiif/10899241/full/max/0/default.jpg
310649,10899265,BD/Digital Collection,https://media.rkd.nl/iiif/10899265/full/max/0/default.jpg
310650,10899266,BD/Digital Collection,https://media.rkd.nl/iiif/10899266/full/max/0/default.jpg
310651,10899267,BD/Digital Collection,https://media.rkd.nl/iiif/10899267/full/max/0/default.jpg
310652,10899268,digital image,https://media.rkd.nl/iiif/10899268/full/max/0/default.jpg
310653,10899269,BD/Digital Collection,https://media.rkd.nl/iiif/10899269/full/max/0/default.jpg
310662,10899294,digital image,https://media.rkd.nl/iiif/10899294/full/max/0/default.jpg
310667,10899366,digital image,https://media.rkd.nl/iiif/10899366/full/max/0/default.jpg
310676,10899327,BD/Digital Collection,https://media.rkd.nl/iiif/10899327/full/max/0/default.jpg
310701,10899370,digital image,https://media.rkd.nl/iiif/10899370/full/max/0/default.jpg
310746,10899431,digital image,https://media.rkd.nl/iiif/10899431/full/max/0/default.jpg
310747,10899432,digital image,https://media.rkd.nl/iiif/10899432/full/max/0/default.jpg
310748,10899433,digital image,https://media.rkd.nl/iiif/10899433/full/max/0/default.jpg
310749,10899434,digital image,https://media.rkd.nl/iiif/10899434/full/max/0/default.jpg
310750,10899435,digital image,https://media.rkd.nl/iiif/10899435/full/max/0/default.jpg
310752,10899440,digital image,https://media.rkd.nl/iiif/10899440/full/max/0/default.jpg
310753,10899442,BD/Digital Collection,https://media.rkd.nl/iiif/10899442/full/max/0/default.jpg
310756,10899449,digital image,https://media.rkd.nl/iiif/10899449/full/max/0/default.jpg
310756,10899448,digital image,https://media.rkd.nl/iiif/10899448/full/max/0/default.jpg
310757,10899451,digital image,https://media.rkd.nl/iiif/10899451/full/max/0/default.jpg
310757,10899452,digital image,https://media.rkd.nl/iiif/10899452/full/max/0/default.jpg
310758,10899456,digital image,https://media.rkd.nl/iiif/10899456/full/max/0/default.jpg
310758,10899455,digital image,https://media.rkd.nl/iiif/10899455/full/max/0/default.jpg
310758,10899454,digital image,https://media.rkd.nl/iiif/10899454/full/max/0/default.jpg
310759,10899459,digital image,https://media.rkd.nl/iiif/10899459/full/max/0/default.jpg
310759,10899460,digital image,https://media.rkd.nl/iiif/10899460/full/max/0/default.jpg
310760,10899489,digital image,https://media.rkd.nl/iiif/10899489/full/max/0/default.jpg
310760,10899490,digital image,https://media.rkd.nl/iiif/10899490/full/max/0/default.jpg
310761,10899537,BD/Digital Collection,https://media.rkd.nl/iiif/10899537/full/max/0/default.jpg
310771,10899543,digital image,https://media.rkd.nl/iiif/10899543/full/max/0/default.jpg
310772,10899545,digital image,https://media.rkd.nl/iiif/10899545/full/max/0/default.jpg
310777,10899550,digital image,https://media.rkd.nl/iiif/10899550/full/max/0/default.jpg
310778,10899551,digital image,https://media.rkd.nl/iiif/10899551/full/max/0/default.jpg
310779,10899552,digital image,https://media.rkd.nl/iiif/10899552/full/max/0/default.jpg
310780,10899553,digital image,https://media.rkd.nl/iiif/10899553/full/max/0/default.jpg
310781,10899554,digital image,https://media.rkd.nl/iiif/10899554/full/max/0/default.jpg
310782,10899555,digital image,https://media.rkd.nl/iiif/10899555/full/max/0/default.jpg
310784,10899557,digital image,https://media.rkd.nl/iiif/10899557/full/max/0/default.jpg
310785,10899558,digital image,https://media.rkd.nl/iiif/10899558/full/max/0/default.jpg
310786,10899559,digital image,https://media.rkd.nl/iiif/10899559/full/max/0/default.jpg
310788,10899561,digital image,https://media.rkd.nl/iiif/10899561/full/max/0/default.jpg
310816,10899589,digital image,https://media.rkd.nl/iiif/10899589/full/max/0/default.jpg
310817,10899590,digital image,https://media.rkd.nl/iiif/10899590/full/max/0/default.jpg
310818,10899591,digital image,https://media.rkd.nl/iiif/10899591/full/max/0/default.jpg
310826,10899596,digital image,https://media.rkd.nl/iiif/10899596/full/max/0/default.jpg
310828,10899599,BD/Digital Collection,https://media.rkd.nl/iiif/10899599/full/max/0/default.jpg
310839,10899689,black-and-white reproduction,https://media.rkd.nl/iiif/10899689/full/max/0/default.jpg
310844,10899693,digital image,https://media.rkd.nl/iiif/10899693/full/max/0/default.jpg
310844,10899780,BD/Digital Collection,https://media.rkd.nl/iiif/10899780/full/max/0/default.jpg
310845,10899694,digital image,https://media.rkd.nl/iiif/10899694/full/max/0/default.jpg
310851,10899700,digital image,https://media.rkd.nl/iiif/10899700/full/max/0/default.jpg
310856,10899703,digital image,https://media.rkd.nl/iiif/10899703/full/max/0/default.jpg
310867,10899708,digital image,https://media.rkd.nl/iiif/10899708/full/max/0/default.jpg
310875,10899712,digital image,https://media.rkd.nl/iiif/10899712/full/max/0/default.jpg
310880,10899714,digital image,https://media.rkd.nl/iiif/10899714/full/max/0/default.jpg
310880,10899715,digital image,https://media.rkd.nl/iiif/10899715/full/max/0/default.jpg
310884,10899721,digital image,https://media.rkd.nl/iiif/10899721/full/max/0/default.jpg
310885,10899722,digital image,https://media.rkd.nl/iiif/10899722/full/max/0/default.jpg
310906,10899783,BD/Digital Collection,https://media.rkd.nl/iiif/10899783/full/max/0/default.jpg
310906,10899724,digital image,https://media.rkd.nl/iiif/10899724/full/max/0/default.jpg
310918,10899734,digital image,https://media.rkd.nl/iiif/10899734/full/max/0/default.jpg
310919,10899732,digital image,https://media.rkd.nl/iiif/10899732/full/max/0/default.jpg
310920,10899736,digital image,https://media.rkd.nl/iiif/10899736/full/max/0/default.jpg
310923,10899739,digital image,https://media.rkd.nl/iiif/10899739/full/max/0/default.jpg
310924,10899740,digital image,https://media.rkd.nl/iiif/10899740/full/max/0/default.jpg
310925,10899741,digital image,https://media.rkd.nl/iiif/10899741/full/max/0/default.jpg
310933,10899750,digital image,https://media.rkd.nl/iiif/10899750/full/max/0/default.jpg
310943,10899753,digital image,https://media.rkd.nl/iiif/10899753/full/max/0/default.jpg
310949,10899754,digital image,https://media.rkd.nl/iiif/10899754/full/max/0/default.jpg
310978,10899800,digital image,https://media.rkd.nl/iiif/10899800/full/max/0/default.jpg
310980,10899802,digital image,https://media.rkd.nl/iiif/10899802/full/max/0/default.jpg
310981,10899803,digital image,https://media.rkd.nl/iiif/10899803/full/max/0/default.jpg
310990,10899813,brown photograph,https://media.rkd.nl/iiif/10899813/full/max/0/default.jpg
310992,10899817,digital image,https://media.rkd.nl/iiif/10899817/full/max/0/default.jpg
310994,10899824,BD/Digital Collection,https://media.rkd.nl/iiif/10899824/full/max/0/default.jpg
311005,10899834,digital image,https://media.rkd.nl/iiif/10899834/full/max/0/default.jpg
311006,10899839,digital image,https://media.rkd.nl/iiif/10899839/full/max/0/default.jpg
311008,10899841,digital image,https://media.rkd.nl/iiif/10899841/full/max/0/default.jpg
311020,10899848,digital image,https://media.rkd.nl/iiif/10899848/full/max/0/default.jpg
311024,10899849,digital image,https://media.rkd.nl/iiif/10899849/full/max/0/default.jpg
311033,10899858,digital image,https://media.rkd.nl/iiif/10899858/full/max/0/default.jpg
311073,10899904,digital image,https://media.rkd.nl/iiif/10899904/full/max/0/default.jpg
311075,10899906,digital image,https://media.rkd.nl/iiif/10899906/full/max/0/default.jpg
311121,10899952,digital image,https://media.rkd.nl/iiif/10899952/full/max/0/default.jpg
311121,10899953,digital image,https://media.rkd.nl/iiif/10899953/full/max/0/default.jpg
311155,10899982,digital image,https://media.rkd.nl/iiif/10899982/full/max/0/default.jpg
311194,10900045,filing card,https://media.rkd.nl/iiif/10900045/full/max/0/default.jpg
311203,10900165,digital image,https://media.rkd.nl/iiif/10900165/full/max/0/default.jpg
311204,10900164,digital image,https://media.rkd.nl/iiif/10900164/full/max/0/default.jpg
311205,10900167,digital image,https://media.rkd.nl/iiif/10900167/full/max/0/default.jpg
311206,10900166,digital image,https://media.rkd.nl/iiif/10900166/full/max/0/default.jpg
311249,10900099,digital image,https://media.rkd.nl/iiif/10900099/full/max/0/default.jpg
311250,10900101,digital image,https://media.rkd.nl/iiif/10900101/full/max/0/default.jpg
311258,10900104,digital image,https://media.rkd.nl/iiif/10900104/full/max/0/default.jpg
311263,10900107,digital image,https://media.rkd.nl/iiif/10900107/full/max/0/default.jpg
311272,10900126,digital image,https://media.rkd.nl/iiif/10900126/full/max/0/default.jpg
311272,10900127,digital image,https://media.rkd.nl/iiif/10900127/full/max/0/default.jpg
311274,10900128,digital image,https://media.rkd.nl/iiif/10900128/full/max/0/default.jpg
311274,10900129,digital image,https://media.rkd.nl/iiif/10900129/full/max/0/default.jpg
311304,10900140,digital image,https://media.rkd.nl/iiif/10900140/full/max/0/default.jpg
311325,10900155,digital image,https://media.rkd.nl/iiif/10900155/full/max/0/default.jpg
311327,10900085,digital photograph,https://media.rkd.nl/iiif/10900085/full/max/0/default.jpg
311332,10900156,digital image,https://media.rkd.nl/iiif/10900156/full/max/0/default.jpg
311333,10900158,digital image,https://media.rkd.nl/iiif/10900158/full/max/0/default.jpg
311334,10900160,digital image,https://media.rkd.nl/iiif/10900160/full/max/0/default.jpg
311336,10900162,digital image,https://media.rkd.nl/iiif/10900162/full/max/0/default.jpg
311344,10900168,digital image,https://media.rkd.nl/iiif/10900168/full/max/0/default.jpg
311358,10900177,digital image,https://media.rkd.nl/iiif/10900177/full/max/0/default.jpg
311359,10900178,digital image,https://media.rkd.nl/iiif/10900178/full/max/0/default.jpg
311360,10900179,digital image,https://media.rkd.nl/iiif/10900179/full/max/0/default.jpg
311396,10900206,digital image,https://media.rkd.nl/iiif/10900206/full/max/0/default.jpg
311400,11184308,digital image,https://media.rkd.nl/iiif/11184308/full/max/0/default.jpg
311400,11083038,digital image,https://media.rkd.nl/iiif/11083038/full/max/0/default.jpg
311400,10900213,digital image,https://media.rkd.nl/iiif/10900213/full/max/0/default.jpg
311401,10900215,digital image,https://media.rkd.nl/iiif/10900215/full/max/0/default.jpg
311402,10900217,digital image,https://media.rkd.nl/iiif/10900217/full/max/0/default.jpg
311404,10900218,digital image,https://media.rkd.nl/iiif/10900218/full/max/0/default.jpg
311419,10900237,digital image,https://media.rkd.nl/iiif/10900237/full/max/0/default.jpg
311420,10900238,digital color photograph,https://media.rkd.nl/iiif/10900238/full/max/0/default.jpg
311423,10900245,digital image,https://media.rkd.nl/iiif/10900245/full/max/0/default.jpg
311423,10900264,black-and-white reproduction,https://media.rkd.nl/iiif/10900264/full/max/0/default.jpg
311431,10900273,black and white photograph,https://media.rkd.nl/iiif/10900273/full/max/0/default.jpg
311441,10900275,digital image,https://media.rkd.nl/iiif/10900275/full/max/0/default.jpg
311454,10900283,BD/Digital Collection,https://media.rkd.nl/iiif/10900283/full/max/0/default.jpg
311459,10900294,digital image,https://media.rkd.nl/iiif/10900294/full/max/0/default.jpg
311459,11155953,digital image,https://media.rkd.nl/iiif/11155953/full/max/0/default.jpg
311474,10900339,digital image,https://media.rkd.nl/iiif/10900339/full/max/0/default.jpg
311474,10900340,digital image,https://media.rkd.nl/iiif/10900340/full/max/0/default.jpg
311479,10900343,digital image,https://media.rkd.nl/iiif/10900343/full/max/0/default.jpg
311483,10900346,digital image,https://media.rkd.nl/iiif/10900346/full/max/0/default.jpg
311490,10900354,digital image,https://media.rkd.nl/iiif/10900354/full/max/0/default.jpg
311490,10900355,digital image,https://media.rkd.nl/iiif/10900355/full/max/0/default.jpg
311494,10900692,digital image,https://media.rkd.nl/iiif/10900692/full/max/0/default.jpg
311494,10900433,BD/Digital Collection,https://media.rkd.nl/iiif/10900433/full/max/0/default.jpg
311500,10900440,digital image,https://media.rkd.nl/iiif/10900440/full/max/0/default.jpg
311501,10900663,digital image,https://media.rkd.nl/iiif/10900663/full/max/0/default.jpg
311506,10900457,digital color photograph,https://media.rkd.nl/iiif/10900457/full/max/0/default.jpg
311507,10900451,digital color photograph,https://media.rkd.nl/iiif/10900451/full/max/0/default.jpg
311508,10900452,digital color photograph,https://media.rkd.nl/iiif/10900452/full/max/0/default.jpg
311509,10900470,BD/Digital Collection,https://media.rkd.nl/iiif/10900470/full/max/0/default.jpg
311518,10900456,digital color photograph,https://media.rkd.nl/iiif/10900456/full/max/0/default.jpg
311527,10900505,digital color photograph,https://media.rkd.nl/iiif/10900505/full/max/0/default.jpg
311527,10900522,digital color photograph,https://media.rkd.nl/iiif/10900522/full/max/0/default.jpg
311528,10900523,digital color photograph,https://media.rkd.nl/iiif/10900523/full/max/0/default.jpg
311545,10900542,digital image,https://media.rkd.nl/iiif/10900542/full/max/0/default.jpg
311550,10900546,digital image,https://media.rkd.nl/iiif/10900546/full/max/0/default.jpg
311560,10904912,digital image,https://media.rkd.nl/iiif/10904912/full/max/0/default.jpg
311563,10900561,BD/Digital Collection,https://media.rkd.nl/iiif/10900561/full/max/0/default.jpg
311570,10900577,digital image,https://media.rkd.nl/iiif/10900577/full/max/0/default.jpg
311573,10900578,digital image,https://media.rkd.nl/iiif/10900578/full/max/0/default.jpg
311573,10900579,digital image,https://media.rkd.nl/iiif/10900579/full/max/0/default.jpg
311573,10900580,black and white photograph,https://media.rkd.nl/iiif/10900580/full/max/0/default.jpg
311574,10900588,black-and-white reproduction,https://media.rkd.nl/iiif/10900588/full/max/0/default.jpg
311585,10900597,digital image,https://media.rkd.nl/iiif/10900597/full/max/0/default.jpg
311587,10900601,BD/Digital Collection,https://media.rkd.nl/iiif/10900601/full/max/0/default.jpg
311606,10900628,BD/Digital Collection,https://media.rkd.nl/iiif/10900628/full/max/0/default.jpg
311617,10900621,BD/Digital Collection,https://media.rkd.nl/iiif/10900621/full/max/0/default.jpg
311619,10900657,digital image,https://media.rkd.nl/iiif/10900657/full/max/0/default.jpg
311622,10900664,digital image,https://media.rkd.nl/iiif/10900664/full/max/0/default.jpg
311627,10900667,black-and-white reproduction,https://media.rkd.nl/iiif/10900667/full/max/0/default.jpg
311634,10901244,digital color photograph,https://media.rkd.nl/iiif/10901244/full/max/0/default.jpg
311635,10901250,digital color photograph,https://media.rkd.nl/iiif/10901250/full/max/0/default.jpg
311636,10901246,digital color photograph,https://media.rkd.nl/iiif/10901246/full/max/0/default.jpg
311657,11045783,digital image,https://media.rkd.nl/iiif/11045783/full/max/0/default.jpg
311658,11045782,digital image,https://media.rkd.nl/iiif/11045782/full/max/0/default.jpg
311665,10900743,digital image,https://media.rkd.nl/iiif/10900743/full/max/0/default.jpg
311667,10900746,digital image,https://media.rkd.nl/iiif/10900746/full/max/0/default.jpg
311667,10900747,digital image,https://media.rkd.nl/iiif/10900747/full/max/0/default.jpg
311669,10900757,BD/Digital Collection,https://media.rkd.nl/iiif/10900757/full/max/0/default.jpg
311675,10900775,digital image,https://media.rkd.nl/iiif/10900775/full/max/0/default.jpg
311681,10900782,digital image,https://media.rkd.nl/iiif/10900782/full/max/0/default.jpg
311685,10900786,black and white photograph,https://media.rkd.nl/iiif/10900786/full/max/0/default.jpg
311686,10900789,digital image,https://media.rkd.nl/iiif/10900789/full/max/0/default.jpg
311694,10900817,digital photograph,https://media.rkd.nl/iiif/10900817/full/max/0/default.jpg
311697,10900791,BD/Digital Collection,https://media.rkd.nl/iiif/10900791/full/max/0/default.jpg
311714,10902768,BD/Digital Collection,https://media.rkd.nl/iiif/10902768/full/max/0/default.jpg
311725,10900843,digital image,https://media.rkd.nl/iiif/10900843/full/max/0/default.jpg
311726,10900845,digital image,https://media.rkd.nl/iiif/10900845/full/max/0/default.jpg
311726,10900844,digital image,https://media.rkd.nl/iiif/10900844/full/max/0/default.jpg
311728,10900848,digital image,https://media.rkd.nl/iiif/10900848/full/max/0/default.jpg
311736,10900856,BD/Digital Collection,https://media.rkd.nl/iiif/10900856/full/max/0/default.jpg
311750,10900901,color reproduction,https://media.rkd.nl/iiif/10900901/full/max/0/default.jpg
311751,10900902,digital image,https://media.rkd.nl/iiif/10900902/full/max/0/default.jpg
311757,10901300,digital image,https://media.rkd.nl/iiif/10901300/full/max/0/default.jpg
311758,10901301,digital image,https://media.rkd.nl/iiif/10901301/full/max/0/default.jpg
311760,10901303,digital color photograph,https://media.rkd.nl/iiif/10901303/full/max/0/default.jpg
311761,10901304,black and white photograph,https://media.rkd.nl/iiif/10901304/full/max/0/default.jpg
311762,10901305,digital image,https://media.rkd.nl/iiif/10901305/full/max/0/default.jpg
311766,10901308,digital image,https://media.rkd.nl/iiif/10901308/full/max/0/default.jpg
311768,10901310,BD/Digital Collection,https://media.rkd.nl/iiif/10901310/full/max/0/default.jpg
311770,10901312,BD/Digital Collection,https://media.rkd.nl/iiif/10901312/full/max/0/default.jpg
311776,10901318,BD/Digital Collection,https://media.rkd.nl/iiif/10901318/full/max/0/default.jpg
311803,10901934,BD/Digital Collection,https://media.rkd.nl/iiif/10901934/full/max/0/default.jpg
311803,10901352,color reproduction,https://media.rkd.nl/iiif/10901352/full/max/0/default.jpg
311825,10900660,BD/Digital Collection,https://media.rkd.nl/iiif/10900660/full/max/0/default.jpg
311838,10901416,digital image,https://media.rkd.nl/iiif/10901416/full/max/0/default.jpg
311838,10901415,color reproduction,https://media.rkd.nl/iiif/10901415/full/max/0/default.jpg
311838,10901381,digital image,https://media.rkd.nl/iiif/10901381/full/max/0/default.jpg
311842,10901400,BD/Digital Collection,https://media.rkd.nl/iiif/10901400/full/max/0/default.jpg
311843,10901402,BD/Digital Collection,https://media.rkd.nl/iiif/10901402/full/max/0/default.jpg
311846,10901407,BD/Digital Collection,https://media.rkd.nl/iiif/10901407/full/max/0/default.jpg
311847,10901426,BD/Digital Collection,https://media.rkd.nl/iiif/10901426/full/max/0/default.jpg
311850,10901890,BD/Digital Collection,https://media.rkd.nl/iiif/10901890/full/max/0/default.jpg
311850,10901413,BD/Digital Collection,https://media.rkd.nl/iiif/10901413/full/max/0/default.jpg
311851,10901412,digital image,https://media.rkd.nl/iiif/10901412/full/max/0/default.jpg
311852,10901425,digital image,https://media.rkd.nl/iiif/10901425/full/max/0/default.jpg
311853,10901421,black and white photograph,https://media.rkd.nl/iiif/10901421/full/max/0/default.jpg
311854,10901427,BD/Digital Collection,https://media.rkd.nl/iiif/10901427/full/max/0/default.jpg
311855,10901429,BD/Digital Collection,https://media.rkd.nl/iiif/10901429/full/max/0/default.jpg
311856,10901428,BD/Digital Collection,https://media.rkd.nl/iiif/10901428/full/max/0/default.jpg
311857,10901430,BD/Digital Collection,https://media.rkd.nl/iiif/10901430/full/max/0/default.jpg
311858,10901431,BD/Digital Collection,https://media.rkd.nl/iiif/10901431/full/max/0/default.jpg
311862,10901435,BD/Digital Collection,https://media.rkd.nl/iiif/10901435/full/max/0/default.jpg
311863,10901433,digital image,https://media.rkd.nl/iiif/10901433/full/max/0/default.jpg
311864,10901436,BD/Digital Collection,https://media.rkd.nl/iiif/10901436/full/max/0/default.jpg
311865,10901437,BD/Digital Collection,https://media.rkd.nl/iiif/10901437/full/max/0/default.jpg
311867,10901441,digital image,https://media.rkd.nl/iiif/10901441/full/max/0/default.jpg
311872,10901451,BD/Digital Collection,https://media.rkd.nl/iiif/10901451/full/max/0/default.jpg
311873,10901452,BD/Digital Collection,https://media.rkd.nl/iiif/10901452/full/max/0/default.jpg
311875,10901454,BD/Digital Collection,https://media.rkd.nl/iiif/10901454/full/max/0/default.jpg
311876,10901457,BD/Digital Collection,https://media.rkd.nl/iiif/10901457/full/max/0/default.jpg
311878,10901458,BD/Digital Collection,https://media.rkd.nl/iiif/10901458/full/max/0/default.jpg
311882,10901461,BD/Digital Collection,https://media.rkd.nl/iiif/10901461/full/max/0/default.jpg
311917,10900480,BD/Digital Collection,https://media.rkd.nl/iiif/10900480/full/max/0/default.jpg
311917,10900555,BD/Digital Collection,https://media.rkd.nl/iiif/10900555/full/max/0/default.jpg
311919,10901520,digital image,https://media.rkd.nl/iiif/10901520/full/max/0/default.jpg
311943,10901566,BD/Digital Collection,https://media.rkd.nl/iiif/10901566/full/max/0/default.jpg
311945,10901567,BD/Digital Collection,https://media.rkd.nl/iiif/10901567/full/max/0/default.jpg
311947,10901576,BD/Digital Collection,https://media.rkd.nl/iiif/10901576/full/max/0/default.jpg
311950,10901578,BD/Digital Collection,https://media.rkd.nl/iiif/10901578/full/max/0/default.jpg
311954,10901590,BD/Digital Collection,https://media.rkd.nl/iiif/10901590/full/max/0/default.jpg
311963,10901604,BD/Digital Collection,https://media.rkd.nl/iiif/10901604/full/max/0/default.jpg
311975,10901609,digital image,https://media.rkd.nl/iiif/10901609/full/max/0/default.jpg
311983,10901610,BD/Digital Collection,https://media.rkd.nl/iiif/10901610/full/max/0/default.jpg
311993,10901611,BD/Digital Collection,https://media.rkd.nl/iiif/10901611/full/max/0/default.jpg
311997,10901617,BD/Digital Collection,https://media.rkd.nl/iiif/10901617/full/max/0/default.jpg
312002,10901613,color reproduction,https://media.rkd.nl/iiif/10901613/full/max/0/default.jpg
312009,10901614,BD/Digital Collection,https://media.rkd.nl/iiif/10901614/full/max/0/default.jpg
312010,10901616,digital image,https://media.rkd.nl/iiif/10901616/full/max/0/default.jpg
312018,10901618,BD/Digital Collection,https://media.rkd.nl/iiif/10901618/full/max/0/default.jpg
312038,10901620,BD/Digital Collection,https://media.rkd.nl/iiif/10901620/full/max/0/default.jpg
312047,10901624,BD/Digital Collection,https://media.rkd.nl/iiif/10901624/full/max/0/default.jpg
312055,10901626,BD/Digital Collection,https://media.rkd.nl/iiif/10901626/full/max/0/default.jpg
312067,10901628,BD/Digital Collection,https://media.rkd.nl/iiif/10901628/full/max/0/default.jpg
312070,10901630,BD/Digital Collection,https://media.rkd.nl/iiif/10901630/full/max/0/default.jpg
312074,10901631,BD/Digital Collection,https://media.rkd.nl/iiif/10901631/full/max/0/default.jpg
312100,10901637,digital image,https://media.rkd.nl/iiif/10901637/full/max/0/default.jpg
312117,10902752,BD/Digital Collection,https://media.rkd.nl/iiif/10902752/full/max/0/default.jpg
312119,10901739,digital image,https://media.rkd.nl/iiif/10901739/full/max/0/default.jpg
312125,10902740,BD/Digital Collection,https://media.rkd.nl/iiif/10902740/full/max/0/default.jpg
312130,10901759,digital color photograph,https://media.rkd.nl/iiif/10901759/full/max/0/default.jpg
312181,10901944,digital image,https://media.rkd.nl/iiif/10901944/full/max/0/default.jpg
312195,10904591,BD/Digital Collection,https://media.rkd.nl/iiif/10904591/full/max/0/default.jpg
312199,10901955,digital image,https://media.rkd.nl/iiif/10901955/full/max/0/default.jpg
312200,10901956,black-and-white reproduction,https://media.rkd.nl/iiif/10901956/full/max/0/default.jpg
312207,10901963,black-and-white reproduction,https://media.rkd.nl/iiif/10901963/full/max/0/default.jpg
312214,10901971,color reproduction,https://media.rkd.nl/iiif/10901971/full/max/0/default.jpg
312220,10901976,color reproduction,https://media.rkd.nl/iiif/10901976/full/max/0/default.jpg
312222,10901977,black-and-white reproduction,https://media.rkd.nl/iiif/10901977/full/max/0/default.jpg
312228,10901987,color reproduction,https://media.rkd.nl/iiif/10901987/full/max/0/default.jpg
312263,10902019,digital color photograph,https://media.rkd.nl/iiif/10902019/full/max/0/default.jpg
312264,10902021,digital image,https://media.rkd.nl/iiif/10902021/full/max/0/default.jpg
312266,10902024,digital color photograph,https://media.rkd.nl/iiif/10902024/full/max/0/default.jpg
312268,10902035,digital image,https://media.rkd.nl/iiif/10902035/full/max/0/default.jpg
312269,10902761,BD/Digital Collection,https://media.rkd.nl/iiif/10902761/full/max/0/default.jpg
312271,10902763,BD/Digital Collection,https://media.rkd.nl/iiif/10902763/full/max/0/default.jpg
312278,10902044,digital image,https://media.rkd.nl/iiif/10902044/full/max/0/default.jpg
312298,10902073,brown photograph,https://media.rkd.nl/iiif/10902073/full/max/0/default.jpg
312299,10902077,digital photograph,https://media.rkd.nl/iiif/10902077/full/max/0/default.jpg
312300,10902150,black-and-white reproduction,https://media.rkd.nl/iiif/10902150/full/max/0/default.jpg
312300,10902078,digital image,https://media.rkd.nl/iiif/10902078/full/max/0/default.jpg
312306,10902151,black-and-white reproduction,https://media.rkd.nl/iiif/10902151/full/max/0/default.jpg
312334,10902152,digital image,https://media.rkd.nl/iiif/10902152/full/max/0/default.jpg
312342,10902168,color reproduction,https://media.rkd.nl/iiif/10902168/full/max/0/default.jpg
312349,10902284,digital image,https://media.rkd.nl/iiif/10902284/full/max/0/default.jpg
312349,10902186,digital image,https://media.rkd.nl/iiif/10902186/full/max/0/default.jpg
312353,10902193,digital image,https://media.rkd.nl/iiif/10902193/full/max/0/default.jpg
312363,10902215,BD/Digital Collection,https://media.rkd.nl/iiif/10902215/full/max/0/default.jpg
312366,11000258,BD/Digital Collection,https://media.rkd.nl/iiif/11000258/full/max/0/default.jpg
312382,10902253,digital image,https://media.rkd.nl/iiif/10902253/full/max/0/default.jpg
312416,10902302,digital image,https://media.rkd.nl/iiif/10902302/full/max/0/default.jpg
312418,10902314,BD/Digital Collection,https://media.rkd.nl/iiif/10902314/full/max/0/default.jpg
312419,10902315,BD/Digital Collection,https://media.rkd.nl/iiif/10902315/full/max/0/default.jpg
312423,10902331,BD/Digital Collection,https://media.rkd.nl/iiif/10902331/full/max/0/default.jpg
312428,10905125,digital image,https://media.rkd.nl/iiif/10905125/full/max/0/default.jpg
312473,10902388,digital image,https://media.rkd.nl/iiif/10902388/full/max/0/default.jpg
312473,10902390,digital image,https://media.rkd.nl/iiif/10902390/full/max/0/default.jpg
312475,10902394,BD/Digital Collection,https://media.rkd.nl/iiif/10902394/full/max/0/default.jpg
312477,10904343,color reproduction,https://media.rkd.nl/iiif/10904343/full/max/0/default.jpg
312489,10902399,BD/Digital Collection,https://media.rkd.nl/iiif/10902399/full/max/0/default.jpg
312492,10902402,BD/Digital Collection,https://media.rkd.nl/iiif/10902402/full/max/0/default.jpg
312497,11000246,BD/Digital Collection,https://media.rkd.nl/iiif/11000246/full/max/0/default.jpg
312505,10902418,BD/Digital Collection,https://media.rkd.nl/iiif/10902418/full/max/0/default.jpg
312507,10902420,BD/Digital Collection,https://media.rkd.nl/iiif/10902420/full/max/0/default.jpg
